Timestamp,Latitude,Longitude,Vehicle_Count,Traffic_Speed_kmh,Road_Occupancy_%,Traffic_Light_State,Weather_Condition,Accident_Report,Sentiment_Score,Ride_Sharing_Demand,Parking_Availability,Emission_Levels_g_km,Energy_Consumption_L_h,Traffic_Condition
2024-03-01 08:45:00,40.752600008747194,-73.7972275133287,167,47.28470135990441,90.51235321751098,Yellow,Clear,0,0.14576313689884834,5,38,59.59089952241013,18.416022983640186,High
2024-03-01 08:50:00,40.83510528350369,-73.90701346320162,267,29.513286334499195,49.86942102738581,Yellow,Snow,0,-0.23765030225576944,57,19,326.23251589848513,15.850933613493144,High
2024-03-01 08:55:00,40.7704096081429,-73.83963870637378,206,18.856619469507436,75.24380759018949,Green,Fog,1,-0.40953229374076394,11,46,340.87696930086344,26.528375578415744,High
2024-03-01 09:00:00,40.83562056401318,-73.8055347414328,43,8.35483649210628,80.9586846464575,Yellow,Fog,0,0.6536836631560841,46,48,448.9402347767771,27.661464222729762,High
2024-03-01 09:05:00,40.71350410528937,-73.97460387903571,202,12.857793827652667,71.25413962072773,Red,Rain,0,0.6518590509074857,77,33,470.67899373563546,20.60845070415659,High
2024-03-01 09:10:00,40.771901288435345,-73.73528433749206,66,79.02215440527998,35.22987207569021,Green,Rain,0,-0.9646896258951554,11,44,165.5376467481222,28.27255387430153,Low
2024-03-01 09:15:00,40.82575886051152,-73.87395929547743,166,48.64734003049677,44.74205489598403,Green,Fog,0,-0.7322723062801744,93,13,168.4956255585839,11.652099600599435,Medium
2024-03-01 09:20:00,40.88324262609897,-73.83618204342321,253,6.997656426615949,51.36569731886526,Green,Rain,0,-0.5920781013662497,88,5,161.8192105027798,5.602626892731328,High
2024-03-01 09:25:00,40.86438347917999,-73.95838455497329,274,29.906190798036256,90.26598984977507,Red,Rain,0,0.964929706738531,95,34,163.62144023316898,14.09423151615445,High
2024-03-01 09:30:00,40.60493438180482,-73.82265983986254,44,44.517916087384684,86.32980533599455,Yellow,Rain,0,-0.39148401387286236,3,25,346.72346201648566,24.446176867202887,High
2024-03-01 09:35:00,40.700462434709024,-73.85621047278151,55,36.05004148529005,22.953003272860336,Red,Rain,0,-0.9056699735289859,32,11,442.98143065464905,7.423687586223878,Medium
2024-03-01 09:40:00,40.77657550408205,-73.9253519082006,257,71.51826609249326,28.941243880434552,Yellow,Rain,0,0.09030786962312853,58,17,201.8075206849748,6.981107999028309,High
2024-03-01 09:45:00,40.77904564856941,-73.9153697466806,22,45.31782146472661,73.24397387333073,Red,Snow,1,0.7795842893040152,90,17,193.3218336317656,16.8423837905205,High
2024-03-01 09:50:00,40.6188507562916,-73.88858101361177,293,45.45171078554882,65.2485032899281,Green,Fog,0,-0.03091262371279435,66,49,456.77425091503625,20.504541255755488,High
2024-03-01 09:55:00,40.66581127909959,-73.9317444667102,15,67.3111596766847,13.203849299098769,Green,Rain,0,-0.07547183707157235,46,36,449.08550053617364,10.102072260377689,Low
2024-03-01 10:00:00,40.60009183670379,-73.84989803277203,278,28.518028431677216,28.718676584253398,Green,Fog,0,0.02519699050153057,41,39,370.5954681441099,10.955541774457204,High
2024-03-01 10:05:00,40.84319358164453,-73.91036885630467,75,31.677685831988242,92.50525311080406,Yellow,Snow,0,-0.6701307548693738,97,31,377.5833491193738,29.62572100223457,High
2024-03-01 10:10:00,40.85081207536578,-73.83412733434184,292,59.45207757991675,51.56113099424922,Green,Fog,0,0.2647629185325575,59,34,298.3388109699609,15.722933725501067,High
2024-03-01 10:15:00,40.733805328403015,-73.84885775955388,215,39.24161422965986,29.919030649414776,Red,Clear,0,-0.4981995015297529,58,13,161.8919383719953,17.58753149414698,High
2024-03-01 10:20:00,40.8198238220313,-73.76918237675122,253,59.74660145760081,90.5367424606657,Yellow,Snow,0,0.4553594989536689,99,45,354.6621929362638,19.19419419306577,High
2024-03-01 10:25:00,40.71949112588955,-73.71457187921199,33,35.196273970099476,34.06793592984471,Green,Fog,0,-0.9732940267532997,58,44,80.02292183884624,8.117405298793152,Medium
2024-03-01 10:30:00,40.6077147150711,-73.74091051056173,297,78.01290238592881,83.26241439501688,Yellow,Clear,0,-0.6235858112695496,28,9,246.93310823065673,29.802123951306505,High
2024-03-01 10:35:00,40.80727331843143,-73.76291287793829,63,60.270960004054395,54.37350861164193,Red,Clear,0,-0.6389278811114685,94,15,101.56522345300223,14.892420207006314,Medium
2024-03-01 10:40:00,40.81558569145212,-73.78613338613789,270,77.95779564182008,58.62122881471962,Green,Clear,0,-0.9073586810572636,96,1,441.5977093237071,22.938444521973622,High
2024-03-01 10:45:00,40.63689938760411,-73.72442842169815,95,10.438454274387519,64.70547307334033,Green,Rain,0,0.4359121924964018,39,31,243.5228649612408,21.762000347264227,High
2024-03-01 10:50:00,40.60585272434706,-73.9270704487509,67,7.8261507320850585,46.389211598274464,Yellow,Snow,0,-0.3149576232105711,50,44,388.68491659237634,20.75946340593159,High
2024-03-01 10:55:00,40.720008152510964,-73.93516757241298,141,33.17366066975626,93.78414582919474,Green,Rain,0,-0.78415030843626,17,41,171.24372485395975,5.626575578119187,High
2024-03-01 11:00:00,40.76553340209785,-73.88313786962871,50,8.577491030635171,22.39656928102928,Red,Rain,0,-0.7282485866636483,3,47,482.65207014613793,20.643691470402153,High
2024-03-01 11:05:00,40.88183993299203,-73.86175519443653,157,45.98121970862078,19.434759204693446,Red,Fog,0,0.33958505901602853,13,5,453.5271766098442,28.295879010053973,Medium
2024-03-01 11:10:00,40.62590538798928,-73.9718897094805,264,50.588270635152575,80.20344600879679,Green,Snow,0,-0.07653019101365532,39,26,242.38766712923737,7.34750929714953,High
2024-03-01 11:15:00,40.77591062093091,-73.91082722583873,34,71.80748883612716,98.92023463504296,Yellow,Rain,0,-0.23627105217359468,6,48,260.4893090391392,18.690658402171955,High
2024-03-01 11:20:00,40.74129180355956,-73.84148434294202,17,62.899772864014395,91.61402482189207,Red,Clear,0,0.8237583374788644,12,44,78.5985281070306,26.15302166982542,High
2024-03-01 11:25:00,40.74033136667603,-73.72334091861518,182,6.367202104047569,75.29948693048054,Green,Fog,0,0.0980382728120408,84,22,209.82297811042426,11.124231293583035,High
2024-03-01 11:30:00,40.880693996724595,-73.95870350088194,95,63.46348013435261,86.91552717071048,Red,Clear,0,-0.2899601678860473,72,11,168.68370605723408,25.420662322981038,High
2024-03-01 11:35:00,40.82836067485132,-73.86558988346306,83,22.0821080946198,61.51271147909284,Yellow,Clear,0,-0.7503497117708673,91,40,498.4798069531995,14.214525525280246,Medium
2024-03-01 11:40:00,40.82767688729715,-73.88864349047437,118,26.41595955295364,87.91615527225075,Yellow,Clear,0,-0.4433846229166136,67,0,466.7478901906689,6.396846168064005,High
2024-03-01 11:45:00,40.70866864506794,-73.78610681340047,144,20.956592272900615,22.140203400314785,Yellow,Rain,0,-0.5133757446121987,87,17,390.39107654053527,25.496605230664024,Medium
2024-03-01 11:50:00,40.61635240692063,-73.9895004415122,246,23.076437391773748,39.832625086605546,Green,Rain,0,-0.41765427040919656,37,29,72.33500736994145,17.910571901482356,High
2024-03-01 11:55:00,40.660805316937456,-73.9392899027632,242,61.86963711072561,82.37527920587178,Yellow,Rain,0,-0.8425448665368165,18,23,289.1034685063099,26.532350133939403,High
2024-03-01 12:00:00,40.656090788506845,-73.91796652287123,222,70.61329035096894,67.36210966433154,Yellow,Snow,0,-0.06061938207706774,46,37,324.98046098128526,12.43369297999652,High
2024-03-01 12:05:00,40.76795399638865,-73.97239183259317,26,66.98761413997167,19.539172723060226,Yellow,Rain,0,-0.438173203244395,37,8,360.36797477172854,9.121759473801529,Low
2024-03-01 12:10:00,40.61128866878144,-73.78038789238782,162,51.233049697077234,25.63114296428909,Green,Fog,0,-0.7379407524774655,86,0,118.18651349270861,25.62771597134322,Medium
2024-03-01 12:15:00,40.65045086555567,-73.91997052077336,136,66.50782863289058,78.9760024376244,Yellow,Clear,0,0.5091917829795454,21,23,353.8032332640824,25.42855864484358,Medium
2024-03-01 12:20:00,40.76133546108162,-73.89321293753147,178,60.42403392767754,84.94558998783658,Yellow,Rain,0,-0.3448545351455077,57,8,259.5630790785306,10.350520431916081,High
2024-03-01 12:25:00,40.64915325404021,-73.87327539547474,235,51.23787256432476,51.44183771456356,Red,Snow,0,0.352224019426433,88,29,119.6656026153192,22.67942668673566,High
2024-03-01 12:30:00,40.709538319976126,-73.92511139079963,82,8.391078760612572,95.64158686981968,Green,Fog,0,-0.8738877946745067,97,15,145.10365948244603,23.893313876337462,High
2024-03-01 12:35:00,40.811605091185754,-73.90070650297704,148,32.88128577237697,25.805134561411688,Green,Clear,0,-0.6455596431827109,78,6,348.14665490410374,23.823548612656964,Medium
2024-03-01 12:40:00,40.835623093225976,-73.89615952549227,94,45.355706388631305,22.0163406993575,Green,Snow,0,0.24197675441260813,15,6,145.9710142018845,23.37965678868274,Low
